target,segment,samples,sites,MAE_transformed,baseline_MAE_transformed,improvement_percent,source_MAE,source_bias,events,caught,missed,false_flags,recall,precision,small_sample
salinity,251221154202,1,1,0.0150939262138797,0.03738753207162032,59.62844997373599,0.016577172154246797,0.016577172154246797,0,0,0,1,,0.0,True
turbidity_legacy,5303305,13,1,0.1066380277784531,0.1066380277784531,0.0,0.4615384615384617,-0.4615384615384613,2,2,0,10,1.0,0.16666666666666666,True
turbidity_legacy,5303306,14,1,0.4371117535525212,0.4371117535525212,0.0,6.714285714285714,-6.7142857142857135,3,2,1,1,0.6666666666666666,0.6666666666666666,True
turbidity_legacy,53033100,12,1,1.125095471563069,1.125095471563069,0.0,58.12590622557699,-53.79257289224366,10,9,1,2,0.9,0.8181818181818182,True
turbidity_legacy,53033101,15,1,0.5732710839458403,0.5732710839458403,0.0,9.391730773024271,-6.325064106357602,14,14,0,1,1.0,0.9333333333333333,True
turbidity_legacy,53033102,5,1,0.21060894831627283,0.21060894831627283,0.0,1.7608329651279107,-1.3895516730177058,5,5,0,0,1.0,1.0,True
turbidity_legacy,53033103,6,1,0.6923994730901746,0.6923994730901746,0.0,5.645993599227341,0.39535253565131345,4,4,0,2,1.0,0.6666666666666666,True
turbidity_legacy,53033104,9,1,0.5759786628643996,0.5759786628643996,0.0,3.2013906108250034,-0.2046614165497655,4,3,1,4,0.75,0.42857142857142855,True
turbidity_legacy,53033105,13,1,0.05331901388922655,0.05331901388922655,0.0,0.23076923076923114,-0.23076923076923034,1,0,1,4,0.0,0.0,True
turbidity_legacy,5303320,14,1,0.524396847111708,0.524396847111708,0.0,6.428571428571429,-6.428571428571429,5,4,1,8,0.8,0.3333333333333333,True
turbidity_legacy,5303321,13,1,0.2544697660458572,0.2544697660458572,0.0,3.1538461538461537,-3.1538461538461537,2,1,1,8,0.5,0.1111111111111111,True
turbidity_legacy,5303322,2,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,2,,0.0,True
turbidity_legacy,5303335,4,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,1,,0.0,True
turbidity_legacy,5303346,14,1,0.1485315386914168,0.1485315386914168,0.0,0.6428571428571431,-0.6428571428571425,3,1,2,4,0.3333333333333333,0.2,True
turbidity_legacy,5303354,11,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,3,,0.0,True
turbidity_legacy,5303360,9,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,0,,,True
turbidity_legacy,5303361,11,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,0,,,True
turbidity_legacy,5303371,11,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,0,,,True
turbidity_legacy,5303382,2,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,2,,0.0,True
turbidity_legacy,5303383,11,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,0,,,True
turbidity_legacy,5303384,11,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,0,,,True
turbidity_legacy,5303386,3,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,0,,,True
turbidity_legacy,5303387,6,1,0.4104253585230884,0.4104253585230884,0.0,4.3126602658940065,-1.645993599227339,5,5,0,1,1.0,0.8333333333333334,True
turbidity_legacy,5303391,21,1,0.8870105003632458,0.8870105003632458,0.0,7.619047619047619,-7.619047619047619,15,14,1,6,0.9333333333333333,0.7,False
turbidity_legacy,5303392,26,1,0.0,0.0,,4.440892098500626e-16,4.440892098500626e-16,0,0,0,5,,0.0,False
turbidity_legacy,5303393,28,1,1.0768601531731086,1.0768601531731086,0.0,8.696428571428571,-8.696428571428571,22,22,0,6,1.0,0.7857142857142857,False
turbidity_legacy,5303394,26,1,0.6052867413551876,0.6052867413551876,0.0,1.9827119329698777,-1.9827119329698777,5,3,2,5,0.6,0.375,False
turbidity_legacy,5303395,23,1,0.22772275208155565,0.22772275208155565,0.0,1.608695652173913,-1.608695652173913,4,0,4,9,0.0,0.0,False
turbidity_legacy,5303396,15,1,1.2314409663141235,1.2314409663141235,0.0,2.7333333333333334,-2.7333333333333334,2,0,2,6,0.0,0.0,True
turbidity_legacy,5303397,26,1,0.3069015523634157,0.3069015523634157,0.0,3.1923076923076925,-3.1923076923076925,6,3,3,17,0.5,0.15,False
turbidity_legacy,5303398,19,1,0.22413827925794655,0.22413827925794655,0.0,0.8171220649986517,-0.8171220649986514,1,0,1,2,0.0,0.0,True
turbidity_legacy,5306101,7,1,0.09902102579427788,0.09902102579427788,0.0,0.4285714285714289,-0.4285714285714281,1,0,1,4,0.0,0.0,True
turbidity_legacy,5306103,12,1,0.0577622650466621,0.0577622650466621,0.0,0.2500000000000004,-0.24999999999999956,1,1,0,11,1.0,0.08333333333333333,True
turbidity_reported,241118180336,8,1,0.3813441298986704,0.3813441298986704,0.0,1.5112921999454167,-1.4862921999454168,0,0,0,0,,,True
turbidity_reported,241118181240,8,1,0.3660467892006355,0.3660467892006355,0.0,1.7141338950808522,-1.571219548387367,0,0,0,0,,,True
turbidity_reported,241118181609,10,1,0.6790281567741925,0.6790281567741925,0.0,2.3926539629604067,-1.6888916069266169,1,0,1,0,0.0,,True
turbidity_reported,241118181741,9,1,0.7715758246542901,0.7715758246542901,0.0,2.8760947906834513,-1.440813403082081,1,0,1,1,0.0,0.0,True
turbidity_reported,241118181852,5,1,0.2150366453367985,0.2150366453367985,0.0,0.2808910437002015,-0.07703279576087743,0,0,0,0,,,True
turbidity_reported,241118182046,3,1,0.6050588708080159,0.6050588708080159,0.0,3.068839553310934,0.0021728866442683645,0,0,0,0,,,True
turbidity_reported,241118182150,9,1,0.6461254329171147,0.6461254329171147,0.0,2.2320446637895928,-1.8053826075623196,0,0,0,0,,,True
turbidity_reported,241118182245,5,1,0.39024540110343636,0.39024540110343636,0.0,1.191678213876094,-0.87247853413235,0,0,0,0,,,True
turbidity_reported,241118182407,7,1,0.5181813671050511,0.5181813671050511,0.0,1.5563768744433897,-0.9621181149353281,0,0,0,0,,,True
turbidity_reported,241118182520,7,1,0.9871250514022566,0.9871250514022566,0.0,4.337072527772929,-4.05740163716039,1,0,1,1,0.0,0.0,True
turbidity_reported,241118182616,10,1,0.5343020060686807,0.5343020060686807,0.0,13.364210706800645,-10.581577787628808,4,2,2,1,0.5,0.6666666666666666,True
turbidity_reported,241118183206,13,1,0.9246689421600831,0.9246689421600831,0.0,25.459013955746663,-8.253153642911299,2,0,2,2,0.0,0.0,True
turbidity_reported,241118183308,12,1,0.8983186473378959,0.8983186473378959,0.0,28.88890242377556,-12.462853906815369,8,5,3,3,0.625,0.625,True
turbidity_reported,241118183404,12,1,0.7120239880207851,0.7120239880207851,0.0,17.109708538948787,10.442196781124649,9,6,3,1,0.6666666666666666,0.8571428571428571,True
turbidity_reported,241118183501,9,1,0.9129087952740877,0.9129087952740877,0.0,7.01768120078732,-2.8401708933666523,2,1,1,0,0.5,1.0,True
turbidity_reported,241118183629,7,1,1.2837018531939772,1.2837018531939772,0.0,19.791018218750903,-6.516627011761334,3,1,2,2,0.3333333333333333,0.3333333333333333,True
turbidity_reported,251204213047,2,1,2.1285150722495985,2.1285150722495985,0.0,69.6,-65.94557695250876,1,0,1,0,0.0,,True
turbidity_reported,251221144813,4,1,1.510502499321075,1.510502499321075,0.0,16.976009234138175,-16.976009234138175,3,3,0,1,1.0,0.75,True
turbidity_reported,251221145854,4,1,0.5154940523402305,0.5154940523402305,0.0,2.8924999999999996,-2.6424999999999996,1,0,1,1,0.0,0.0,True
turbidity_reported,251221150008,2,1,0.5810916756585001,0.5810916756585001,0.0,8.78195467815702,-8.78195467815702,2,2,0,0,1.0,1.0,True
turbidity_reported,251221150232,4,1,0.5200041094512982,0.5200041094512982,0.0,3.7249419129177563,-3.2199419129177556,1,1,0,1,1.0,0.5,True
turbidity_reported,251221150343,4,1,1.3148662845189805,1.3148662845189805,0.0,84.2094457381196,-82.18698986766145,3,3,0,1,1.0,0.75,True
turbidity_reported,251221150501,4,1,0.7696916201309691,0.7696916201309691,0.0,4.7125,-4.4175,1,0,1,1,0.0,0.0,True
turbidity_reported,251221150928,4,1,0.5933210485012331,0.5933210485012331,0.0,8.40255691225545,-6.262673469209352,3,3,0,1,1.0,0.75,True
turbidity_reported,251221151218,2,1,0.1974000366376516,0.1974000366376516,0.0,1.324763646520538,-1.324763646520538,0,0,0,2,,0.0,True
turbidity_reported,251221153641,1,1,0.791127588920149,0.791127588920149,0.0,1.23,1.23,0,0,0,0,,,True
turbidity_reported,251221153821,1,1,0.4748936145399274,0.4748936145399274,0.0,0.6200000000000001,0.6200000000000001,0,0,0,0,,,True
turbidity_reported,251221153909,1,1,0.462623521948113,0.462623521948113,0.0,0.6,0.6,0,0,0,0,,,True
turbidity_reported,251221154015,1,1,0.30327209756735773,0.30327209756735773,0.0,1.4561027658497285,1.4561027658497285,0,0,0,1,,0.0,True
turbidity_reported,251221154202,1,1,2.177833388021569,2.177833388021569,0.0,12.680000000000001,-12.680000000000001,1,1,0,0,1.0,1.0,True
turbidity_reported,5303305,3,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5303308,11,1,0.649463861709462,0.649463861709462,0.0,3.7128141136735597,2.992852452714118,2,0,2,2,0.0,0.0,True
turbidity_reported,5303309,4,1,0.4679505442253979,0.4679505442253979,0.0,2.750000000000001,2.700000000000002,1,0,1,0,0.0,,True
turbidity_reported,53033104,3,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5303318,10,1,0.7582728749418255,0.7582728749418255,0.0,4.188710870420643,2.5912891295793603,2,1,1,1,0.5,0.5,True
turbidity_reported,5303319,2,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5303321,14,1,0.11396874652774902,0.11396874652774902,0.0,1.6600548153909023,-1.5243584766671578,3,3,0,5,1.0,0.375,True
turbidity_reported,5303346,8,1,0.16632101109050568,0.16632101109050568,0.0,1.255484720695983,0.8552083258198745,0,0,0,0,,,True
turbidity_reported,5303360,11,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,3,,0.0,True
turbidity_reported,5303361,11,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5303371,11,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5303383,11,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5303384,11,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,5,,0.0,True
turbidity_reported,5303391,2,1,0.0719205181129452,0.0719205181129452,0.0,0.6961524227066329,0.6961524227066329,0,0,0,0,,,True
turbidity_reported,5303392,3,1,0.9155102405567582,0.9155102405567582,0.0,26.196152422706632,-21.803847577293368,1,0,1,1,0.0,0.0,True
turbidity_reported,5303394,5,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5306101,7,1,0.0,0.0,,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,0,,,True
turbidity_reported,5306103,14,1,0.08033359208840118,0.08033359208840118,0.0,0.7717033983780991,-0.7717033983780961,1,0,1,1,0.0,0.0,True
water_temperature,241118180336,8,1,1.5171938010935495,1.1646875,-30.26617020390014,1.5171938010935495,0.06097736485199701,0,0,0,0,,,True
water_temperature,241118181240,8,1,1.502174144266752,1.3323125,-12.749384567565942,1.502174144266752,-0.047348759789396566,0,0,0,0,,,True
water_temperature,241118181609,11,1,0.9380089138382267,3.338295454545454,71.90156094299486,0.9380089138382267,-0.1762067752579308,3,3,0,0,1.0,1.0,True
water_temperature,241118181741,9,1,1.0992592786940056,2.0013888888888887,45.075178302589585,1.0992592786940056,0.14792929618819045,0,0,0,1,,0.0,True
water_temperature,241118181852,5,1,1.2891585602917797,2.787,53.74386220696879,1.2891585602917797,0.02121089777807974,0,0,0,1,,0.0,True
water_temperature,241118182046,4,1,1.009912906090174,1.7000000000000002,40.5933584652839,1.009912906090174,0.8622039348885386,0,0,0,0,,,True
water_temperature,241118182150,9,1,1.0519925587309977,2.1513888888888886,51.1017015954604,1.0519925587309977,-0.11481819085593564,1,1,0,1,1.0,0.5,True
water_temperature,241118182245,7,1,1.7316640885807977,0.8521428571428574,-103.21288549984207,1.7316640885807977,-0.3960337977308973,0,0,0,0,,,True
water_temperature,241118182407,7,1,1.668684716962445,1.4267857142857152,-16.954122840922228,1.668684716962445,-0.38539856865603256,0,0,0,0,,,True
water_temperature,241118182520,7,1,1.645792887167721,1.7964285714285715,8.385286599013547,1.645792887167721,-0.393047267879724,0,0,0,0,,,True
water_temperature,241118182616,10,1,0.8742798048418333,3.2113,72.77489475160112,0.8742798048418333,-0.052725244014093064,3,2,1,0,0.6666666666666666,1.0,True
water_temperature,241118183206,13,1,1.16333785121175,3.1871923076923085,63.49960281957172,1.16333785121175,-0.8168972746711436,4,3,1,0,0.75,1.0,True
water_temperature,241118183308,12,1,1.229635193359049,2.5629722222222218,52.02307763238669,1.229635193359049,-0.3350947760482946,2,1,1,1,0.5,0.5,True
water_temperature,241118183404,12,1,0.8996765244209635,3.406111111111112,73.58640117504919,0.8996765244209635,-0.3767741881997464,3,3,0,0,1.0,1.0,True
water_temperature,241118183501,9,1,1.0874917248370581,2.60137037037037,58.195428946850555,1.0874917248370581,-0.6530326465112688,1,0,1,0,0.0,,True
water_temperature,241118183629,7,1,1.6627975959162886,1.9385714285714284,14.225621433942361,1.6627975959162886,0.2598958742215564,0,0,0,0,,,True
water_temperature,251204213047,2,1,0.8154920193951853,0.7499999999999991,-8.732269252691507,0.8154920193951853,-0.36111714975770903,0,0,0,0,,,True
water_temperature,251221144813,4,1,2.1625991514082505,3.321875000000001,34.89823815139793,2.1625991514082505,-1.3103398670999817,2,2,0,0,1.0,1.0,True
water_temperature,251221145854,4,1,1.7874751716148976,0.9237500000000001,-93.50204834802679,1.7874751716148976,-0.7182327816214324,0,0,0,1,,0.0,True
water_temperature,251221150008,2,1,2.3069782934824588,4.96875,53.570248181485105,2.3069782934824588,0.3691150068640301,1,1,0,0,1.0,1.0,True
water_temperature,251221150232,4,1,1.3714737320054646,1.8012499999999994,23.85988996499847,1.3714737320054646,-0.03304200139862212,1,1,0,1,1.0,0.5,True
water_temperature,251221150343,4,1,1.77033808278813,3.1631250000000004,44.03199105984968,1.77033808278813,-0.4979349988528703,2,2,0,0,1.0,1.0,True
water_temperature,251221150501,4,1,1.324348791401629,2.8125,52.91204297238652,1.324348791401629,-0.17051849473191916,1,1,0,1,1.0,0.5,True
water_temperature,251221150928,4,1,1.7104523453242009,3.562500000000001,51.987302587390865,1.7104523453242009,-0.09325510289297823,2,2,0,0,1.0,1.0,True
water_temperature,251221151218,2,1,2.0886004793239428,4.300000000000001,51.42789582967576,2.0886004793239428,2.0886004793239428,0,0,0,1,,0.0,True
water_temperature,251221153641,1,1,0.08404279639295353,7.5,98.87942938142729,0.08404279639295353,0.08404279639295353,1,1,0,0,1.0,1.0,True
water_temperature,251221153821,1,1,0.6935829234676962,4.800000000000001,85.55035576108966,0.6935829234676962,0.6935829234676962,0,0,0,0,,,True
water_temperature,251221153909,1,1,1.4466682063222276,8.100000000000001,82.13989868737991,1.4466682063222276,-1.4466682063222276,1,1,0,0,1.0,1.0,True
water_temperature,251221154015,1,1,2.259347962336438,9.899999999999999,77.17830341074304,2.259347962336438,-2.259347962336438,1,1,0,0,1.0,1.0,True
water_temperature,251221154202,1,1,0.9122494046347001,10.400000000000002,91.22837110928172,0.9122494046347001,-0.9122494046347001,1,1,0,0,1.0,1.0,True
water_temperature,5303305,13,1,1.774441667792125,2.3293370091447008,23.822029151390392,1.774441667792125,-0.3591403406400747,5,4,1,0,0.8,1.0,True
water_temperature,5303306,14,1,1.446193247856348,1.4879251700680272,2.8047057104203192,1.446193247856348,-0.15095521541188311,3,2,1,0,0.6666666666666666,1.0,True
water_temperature,5303308,11,1,1.1999594745118232,1.121666212575303,-6.980085613594604,1.1999594745118232,0.06990172720416518,2,2,0,1,1.0,0.6666666666666666,True
water_temperature,5303309,4,1,0.8086197849800298,0.9263888888888896,12.712706868722481,0.8086197849800298,0.15261924298836527,0,0,0,1,,0.0,True
water_temperature,53033100,12,1,1.7200050692331192,3.2374999999999994,46.8724302939577,1.7200050692331192,-0.5255386447719556,4,3,1,1,0.75,0.75,True
water_temperature,53033101,15,1,1.4155318588241452,3.9566666666666666,64.22413162196769,1.4155318588241452,0.16089078969676246,4,4,0,0,1.0,1.0,True
water_temperature,53033102,5,1,2.4873914108153086,3.3,24.624502702566403,2.4873914108153086,0.8493604591445922,1,0,1,0,0.0,,True
water_temperature,53033103,6,1,2.2227280772369826,3.1458333333333335,29.343743240148896,2.2227280772369826,-0.35293070901846396,1,0,1,0,0.0,,True
water_temperature,53033104,10,1,1.80838476668631,4.18,56.737206538605015,1.80838476668631,-1.2084828494673459,5,4,1,0,0.8,1.0,True
water_temperature,53033105,14,1,2.0269561583037117,2.849107142857143,28.856443205886652,2.0269561583037117,-0.92440958822404,3,3,0,1,1.0,0.75,True
water_temperature,5303318,11,1,1.04899351007257,1.2812876517421972,18.129741698030983,1.04899351007257,0.16804306808382813,1,1,0,1,1.0,0.5,True
water_temperature,5303319,4,1,0.8438961126404123,1.5405681818181818,45.22176151629691,0.8438961126404123,0.6499516491924717,0,0,0,1,,0.0,True
water_temperature,5303320,14,1,1.6472268785997366,1.3354063595135024,-23.35023469558978,1.6472268785997366,-0.23263541534512466,2,1,1,1,0.5,0.5,True
water_temperature,5303321,14,1,1.2436146861849433,1.4517586580086577,14.33736734928245,1.2436146861849433,0.5544710071232418,3,3,0,1,1.0,0.75,True
water_temperature,5303322,2,1,1.8885732164276532,2.416666666666667,21.852142768510912,1.8885732164276532,1.8885732164276532,0,0,0,0,,,True
water_temperature,5303335,5,1,2.4326783165909456,3.5873015873015874,32.18640090919045,2.4326783165909456,2.4326783165909456,1,1,0,0,1.0,1.0,True
water_temperature,5303346,15,1,1.7195855646698561,1.462452917452917,-17.582285497763202,1.7195855646698561,0.8920272316020212,1,1,0,1,1.0,0.5,True
water_temperature,5303354,13,1,1.2761887968667627,1.0695970695970696,-19.31491148788569,1.2761887968667627,-0.7136661749964677,0,0,0,3,,0.0,True
water_temperature,5303360,11,1,2.980911117641885,3.232900432900433,7.794527560889746,2.980911117641885,2.980911117641885,1,1,0,1,1.0,0.5,True
water_temperature,5303361,11,1,2.4646218455635824,3.8454545454545457,35.9081789569754,2.4646218455635824,1.4420105455653902,2,2,0,1,1.0,0.6666666666666666,True
water_temperature,5303371,11,1,1.8895811809773588,2.5920454545454548,27.100769870229037,1.8895811809773588,-0.6790958570548848,3,3,0,0,1.0,1.0,True
water_temperature,5303382,2,1,3.1934413563134036,4.40625,27.524735175866017,3.1934413563134036,0.8419966167597943,0,0,0,0,,,True
water_temperature,5303383,11,1,1.8289344416164446,3.4068181818181817,46.315466690377875,1.8289344416164446,1.7423078610201244,1,1,0,1,1.0,0.5,True
water_temperature,5303384,11,1,2.5144747394874063,4.492045454545455,44.02383580194998,2.5144747394874063,0.994413929829265,2,2,0,1,1.0,0.6666666666666666,True
water_temperature,5303386,4,1,0.9320157858857336,2.9375,68.27180303367714,0.9320157858857336,0.7682397470768287,0,0,0,0,,,True
water_temperature,5303387,9,1,1.4469843159652191,3.0319444444444446,52.275368415256175,1.4469843159652191,0.16263395159081323,2,2,0,1,1.0,0.6666666666666666,True
water_temperature,5303391,22,1,1.109159741194642,1.8775622294372298,40.92554037332252,1.109159741194642,-0.40740786000292917,5,4,1,1,0.8,0.8,False
water_temperature,5303392,27,1,1.3027597659090158,2.0474018959435627,36.37010063875965,1.3027597659090158,0.08243056285225424,4,4,0,2,1.0,0.6666666666666666,False
water_temperature,5303393,28,1,1.291322395071711,1.783641646052361,27.6019149962255,1.291322395071711,-0.560490860365724,3,1,2,1,0.3333333333333333,0.5,False
water_temperature,5303394,26,1,1.1530839212445674,1.4325091575091575,19.506000000059608,1.1530839212445674,-0.4303294055217507,2,1,1,3,0.5,0.25,False
water_temperature,5303395,23,1,1.2408137873409288,1.3429710144927538,7.606808043464006,1.2408137873409288,-0.7113678911884557,0,0,0,1,,0.0,False
water_temperature,5303396,16,1,0.915959617263992,1.785081845238095,48.68808846454763,0.915959617263992,-0.1388485268380208,2,2,0,0,1.0,1.0,True
water_temperature,5303397,26,1,1.234814721354377,1.363618742368742,9.44575026818857,1.234814721354377,-0.1731980878744922,2,1,1,3,0.5,0.25,False
water_temperature,5303398,20,1,1.486275653925755,1.1766160714285718,-26.317810033073425,1.486275653925755,-0.8574384445441595,0,0,0,1,,0.0,False
water_temperature,5306101,7,1,1.6642425341226321,2.9678287981859413,43.9239037258522,1.6642425341226321,-0.326854940153404,3,2,1,0,0.6666666666666666,1.0,True
water_temperature,5306103,14,1,1.263363779416428,1.1255050505050506,-12.248610421562821,1.263363779416428,0.4842710185471959,2,2,0,2,1.0,0.5,True
